DatePulled1,domain,visits1,pageviews1,users1,pageviews_per_session1,avg_session_duration1,exits1
4/5/20,sacd.larc.nasa.gov,22047,24051,6013,1.09,102.27,22047
4/5/20,salisbury.va.gov,22047,40085,20043,1.82,78.09,26055
4/5/20,seek.niehs.nih.gov,22047,26055,14030,1.18,84.82,22047
4/5/20,share.edit.america.gov,22047,34072,2004,1.55,350.45,20043
4/5/20,si.usembassy.gov,22047,50107,18038,2.27,159.27,22047
4/5/20,stayexempt.irs.gov,22047,84179,22047,3.82,76.91,24051
4/5/20,tm.usembassy.gov,22047,36077,22047,1.64,25.45,22047
4/5/20,vehiclehistory.bja.ojp.gov,22047,40085,22047,1.82,23.91,22047
4/5/20,wainwright.armymwr.com,22047,42089,8017,1.91,232.73,22047
4/5/20,wright.nasa.gov,22047,64136,18038,2.91,59.45,26055
4/5/20,445aw.afrc.af.mil,20043,22047,10021,1.1,198.5,20043
4/5/20,altus.af.mil,20043,24051,12026,1.2,30.7,20043
4/5/20,bsee.gov,20043,34072,20043,1.7,27.5,20043
4/5/20,bts.dot.gov,20043,32068,20043,1.6,139,20043
4/5/20,buckley.af.mil,20043,56119,16034,2.8,75.8,20043
4/5/20,caregiver.va.gov,20043,46098,22047,2.3,121.8,20043
4/5/20,charleston.va.gov,20043,32068,10021,1.6,68.4,20043
4/5/20,cte.ed.gov,20043,24051,16034,1.2,2.6,20043
4/5/20,cusnc.navy.mil,20043,28060,20043,1.4,138.9,20043
4/5/20,cy.usembassy.gov,20043,24051,20043,1.2,39,20043
4/5/20,data.nal.usda.gov,20043,44094,12026,2.2,112.5,18038
4/5/20,dlmf.nist.gov,20043,20043,20043,1,0,20043
4/5/20,edgarcompany.sec.gov,20043,192409,18038,9.6,330.69,22047
4/5/20,es-reg.usps.com,20043,32068,10021,1.6,265.49,16034
4/5/20,exchanges.state.gov,20043,28060,18038,1.4,20.6,20043
4/5/20,fdasis.nlm.nih.gov,20043,68145,14030,3.4,69.1,20043
4/5/20,homestead.afrc.af.mil,20043,24051,10021,1.2,14.2,20043
4/5/20,hoover.archives.gov,20043,44094,18038,2.2,174.3,20043
4/5/20,lee.armymwr.com,20043,46098,12026,2.3,39.2,20043
4/5/20,losangeles.va.gov,20043,34072,18038,1.7,186.5,18038
4/5/20,marketplace.fedramp.gov,20043,24051,14030,1.2,45.6,22047
4/5/20,md.usembassy.gov,20043,78166,16034,3.9,149.8,22047
4/5/20,milwaukee.va.gov,20043,28060,22047,1.4,0.9,22047
4/5/20,missionact.va.gov,20043,24051,22047,1.2,25.2,22047
4/5/20,mw.usembassy.gov,20043,36077,18038,1.8,25.2,20043
4/5/20,ndupress.ndu.edu,20043,24051,18038,1.2,8.8,20043
4/5/20,nihrecord.nih.gov,20043,90192,16034,4.5,188.6,20043
4/5/20,nutrition.va.gov,20043,44094,12026,2.2,15.9,26055
4/5/20,oklahoma.va.gov,20043,24051,14030,1.2,37.2,16034
4/5/20,pacaf.af.mil,20043,60128,20043,3,37.5,20043
4/5/20,phmsa.dot.gov,20043,44094,20043,2.2,10.9,24051
4/5/20,poolsafely.gov,20043,34072,16034,1.7,109.6,20043
4/5/20,reporting.research.gov,20043,136290,12026,6.8,320.79,18038
4/5/20,saferproducts.gov,20043,28060,20043,1.4,3.7,20043
4/5/20,southtexas.va.gov,20043,66141,26055,3.3,148.3,22047
4/5/20,specsintact.ksc.nasa.gov,20043,154328,2004,7.7,1065.78,20043
4/5/20,stereo-ssc.nascom.nasa.gov,20043,34072,18038,1.7,31,20043
4/5/20,tampa.va.gov,20043,34072,20043,1.7,42.7,20043
4/5/20,tech.ed.gov,20043,48102,20043,2.4,13.2,20043
4/5/20,text-message.blogs.archives.gov,20043,30064,16034,1.5,71.7,20043
4/5/20,travis.af.mil,20043,34072,18038,1.7,13.3,20043
4/5/20,tucson.va.gov,20043,30064,16034,1.5,32.9,20043
4/5/20,vehiclehistory.gov,20043,46098,20043,2.3,37.6,20043
4/5/20,visn19.va.gov,20043,24051,24051,1.2,80.2,18038
4/5/20,volunteer.gov,20043,36077,14030,1.8,119.6,20043
4/5/20,afspc.af.mil,18038,22047,12026,1.22,34.56,18038
4/5/20,alaskacenters.gov,18038,18038,18038,1,0,18038
4/5/20,apfs.dhs.gov,18038,56119,14030,3.11,109.89,18038
4/5/20,armedforcessports.defense.gov,18038,24051,18038,1.33,26.44,18038
4/5/20,bliss.armymwr.com,18038,34072,14030,1.89,96.56,18038
4/5/20,blog.epa.gov,18038,30064,22047,1.67,0,22047
4/5/20,bmtflightphotos.af.mil,18038,176375,8017,9.78,372.78,18038
4/5/20,cherrypoint.marines.mil,18038,26055,20043,1.44,114.67,20043
4/5/20,cmls.gsa.gov,18038,76162,8017,4.22,276.89,14030
4/5/20,co.ng.mil,18038,30064,16034,1.67,99.67,18038
4/5/20,comptox.epa.gov,18038,32068,12026,1.78,193.78,18038
4/5/20,ee.usembassy.gov,18038,60128,16034,3.33,278.34,20043
4/5/20,fishwatch.gov,18038,30064,16034,1.67,16.44,18038
4/5/20,foreignassistance.gov,18038,22047,16034,1.22,145.78,18038
4/5/20,genealogy.uscis.dhs.gov,18038,44094,8017,2.44,54.33,18038
4/5/20,hines.va.gov,18038,24051,12026,1.33,152.34,18038
4/5/20,iiimef.marines.mil,18038,48102,16034,2.67,0,22047
4/5/20,inside.fsis.usda.gov,18038,84179,8017,4.67,281.78,20043
4/5/20,irma.nps.gov,18038,42089,14030,2.33,20.44,18038
4/5/20,it.ojp.gov,18038,32068,18038,1.78,47.45,18038
4/5/20,ladmf.ntis.gov,18038,80170,16034,4.44,50.56,18038
4/5/20,landsat.gsfc.nasa.gov,18038,38081,14030,2.11,109.56,18038
4/5/20,manchester.va.gov,18038,34072,12026,1.89,43.22,18038
4/5/20,maps.ngdc.noaa.gov,18038,26055,18038,1.44,0,22047
4/5/20,mcasiwakunijp.marines.mil,18038,30064,16034,1.67,28.33,18038
4/5/20,move.va.gov,18038,76162,18038,4.22,407.01,16034
4/5/20,nas.nasa.gov,18038,44094,14030,2.44,48.22,18038
4/5/20,ndu.edu,18038,28060,10021,1.56,352.56,14030
4/5/20,northerncalifornia.va.gov,18038,36077,18038,2,110,18038
4/5/20,omao.noaa.gov,18038,34072,14030,1.89,37.22,16034
4/5/20,ops.fhwa.dot.gov,18038,50107,20043,2.78,10.22,22047
4/5/20,organic.ams.usda.gov,18038,30064,12026,1.67,510.9,14030
4/5/20,ovcttac.gov,18038,28060,14030,1.56,56.33,18038
4/5/20,phoenix.va.gov,18038,32068,14030,1.78,134.67,16034
4/5/20,poisonhelp.hrsa.gov,18038,28060,18038,1.56,232,18038
4/5/20,research.noaa.gov,18038,20043,18038,1.11,56.33,16034
4/5/20,salem.va.gov,18038,22047,8017,1.22,3.11,18038
4/5/20,search.commerce.gov,18038,28060,12026,1.56,10.11,18038
4/5/20,shaw.af.mil,18038,46098,14030,2.56,30.78,20043
4/5/20,sk.usembassy.gov,18038,34072,18038,1.89,39.89,18038
4/5/20,sr.usembassy.gov,18038,28060,20043,1.56,135.56,20043
4/5/20,stlouis.va.gov,18038,42089,20043,2.33,25.56,26055
4/5/20,tecom.marines.mil,18038,28060,18038,1.56,50.22,18038
4/5/20,trek.nasa.gov,18038,30064,16034,1.67,85.33,20043
4/5/20,vandenberg.af.mil,18038,40085,16034,2.22,83.67,18038
4/5/20,veterans.gov,18038,34072,10021,1.89,167.89,18038
4/5/20,visn4.va.gov,18038,32068,20043,1.78,25.56,18038
4/5/20,aceservices.cbp.dhs.gov,16034,18038,16034,1.12,40.13,14030
4/5/20,annarbor.va.gov,16034,26055,18038,1.62,0,16034
4/5/20,arc.fiscal.treasury.gov,16034,28060,8017,1.75,55.88,12026
4/5/20,armymedicine.health.mil,16034,26055,12026,1.62,36.88,16034
4/5/20,asheville.va.gov,16034,28060,16034,1.75,15.5,20043
4/5/20,ba.usembassy.gov,16034,26055,16034,1.62,97.88,16034
4/5/20,beta.tsp.gov,16034,24051,12026,1.5,87.88,16034
4/5/20,biloxi.va.gov,16034,20043,20043,1.25,0.62,18038
4/5/20,bm.usconsulate.gov,16034,20043,16034,1.25,2.12,16034
4/5/20,bn.usembassy.gov,16034,18038,16034,1.12,5.5,16034
4/5/20,c6f.navy.mil,16034,18038,16034,1.12,4.88,16034
4/5/20,connecticut.va.gov,16034,54115,14030,3.38,59,16034
4/5/20,connector.hrsa.gov,16034,78166,10021,4.88,260.38,16034
4/5/20,dpcld.defense.gov,16034,18038,16034,1.12,0,18038
4/5/20,dublin.va.gov,16034,20043,6013,1.25,177.13,16034
4/5/20,earth.gsfc.nasa.gov,16034,18038,4009,1.12,203.88,16034
4/5/20,econsumer.gov,16034,52111,16034,3.25,294.38,16034
4/5/20,egrants.cns.gov,16034,34072,6013,2.12,105.5,16034
4/5/20,eielson.af.mil,16034,20043,14030,1.25,16.63,16034
4/5/20,eisenhower.amedd.army.mil,16034,18038,12026,1.12,14.5,16034
4/5/20,eld.fmcsa.dot.gov,16034,66141,16034,4.13,628.13,14030
4/5/20,extapps2.oge.gov,16034,92196,8017,5.75,310.13,20043
4/5/20,extsharepoint.nsf.gov,16034,294626,4009,18.38,918,16034
4/5/20,fedcenter.gov,16034,18038,16034,1.12,0,16034
4/5/20,fi.usembassy.gov,16034,26055,16034,1.62,36.13,18038
4/5/20,financialresearch.gov,16034,18038,14030,1.12,0.62,16034
4/5/20,fmc.gov,16034,36077,14030,2.25,37.75,16034
4/5/20,fmvrs.fas.gsa.gov,16034,330703,4009,20.63,788.13,16034
4/5/20,gdc.cancer.gov,16034,36077,10021,2.25,1153.63,14030
4/5/20,gn.usembassy.gov,16034,38081,16034,2.38,115.25,16034
4/5/20,gsaglobalsupply.gsa.gov,16034,86183,10021,5.38,58.75,16034
4/5/20,hdsc.nws.noaa.gov,16034,48102,12026,3,81.13,14030
4/5/20,history.amedd.army.mil,16034,18038,16034,1.12,12.5,16034
4/5/20,home.dotgov.gov,16034,20043,12026,1.25,29.25,16034
4/5/20,japan.marines.mil,16034,28060,8017,1.75,18.5,16034
4/5/20,kg.usembassy.gov,16034,36077,16034,2.25,65,18038
4/5/20,kunsan.af.mil,16034,18038,14030,1.12,31.88,16034
4/5/20,lomalinda.va.gov,16034,42089,14030,2.62,238,16034
4/5/20,losangeles.af.mil,16034,34072,14030,2.12,109.63,16034
4/5/20,m.va.gov,16034,26055,10021,1.62,25.5,16034
4/5/20,maine.va.gov,16034,24051,16034,1.5,3.38,16034
4/5/20,malmstrom.af.mil,16034,30064,14030,1.88,97.38,16034
4/5/20,mbda.gov,16034,32068,16034,2,60.38,16034
4/5/20,mcasiwakuni.marines.mil,16034,42089,10021,2.62,115.25,16034
4/5/20,memphis.va.gov,16034,30064,16034,1.88,214.13,18038
4/5/20,museum.archives.gov,16034,20043,14030,1.25,29.5,16034
4/5/20,nae.usace.army.mil,16034,36077,16034,2.25,266.38,16034
4/5/20,nasa3d.arc.nasa.gov,16034,40085,16034,2.5,30,16034
4/5/20,nebraska.va.gov,16034,24051,14030,1.5,34.63,16034
4/5/20,neo.sci.gsfc.nasa.gov,16034,104222,12026,6.5,466.38,16034
4/5/20,northport.va.gov,16034,28060,16034,1.75,61.5,14030
4/5/20,oedci.uspto.gov,16034,92196,10021,5.75,101.13,12026
4/5/20,origin.wpc.ncep.noaa.gov,16034,54115,32068,3.38,5.63,40085
4/5/20,prhome.defense.gov,16034,50107,20043,3.13,51.63,14030
4/5/20,profiles.nlm.nih.gov,16034,42089,14030,2.62,54.63,14030
4/5/20,prosthetics.va.gov,16034,24051,14030,1.5,62.88,20043
4/5/20,questions.nationalservice.gov,16034,30064,14030,1.88,19.63,16034
4/5/20,quickstats.nass.usda.gov,16034,306652,18038,19.13,1249.13,30064
4/5/20,roseburg.va.gov,16034,30064,12026,1.88,28.38,18038
4/5/20,saj.usace.army.mil,16034,86183,10021,5.38,412.38,16034
4/5/20,sd.usembassy.gov,16034,20043,8017,1.25,275.25,12026
4/5/20,search.bea.gov,16034,26055,10021,1.62,17,14030
4/5/20,search.epa.gov,16034,352750,238507,22,7.38,86183
4/5/20,search.hhs.gov,16034,328699,144307,20.5,35.25,80170
4/5/20,search.womenshealth.gov,16034,16034,14030,1,7.38,14030
4/5/20,servicerefunds.usps.com,16034,26055,14030,1.62,32.38,16034
4/5/20,standards.nasa.gov,16034,26055,14030,1.62,146.25,16034
4/5/20,stcloud.va.gov,16034,26055,12026,1.62,25.88,16034
4/5/20,swpa.gov,16034,18038,10021,1.12,1.38,16034
4/5/20,usap.gov,16034,26055,12026,1.62,35,16034
4/5/20,usatrade.census.gov,16034,20043,6013,1.25,15,16034
4/5/20,viewer.nationalmap.gov,16034,16034,16034,1,0,16034
4/5/20,w2.weather.gov,16034,30064,12026,1.88,123.25,16034
4/5/20,yokota.af.mil,16034,102217,14030,6.38,229.88,14030
4/5/20,1.usa.gov,14030,16034,16034,1.14,6.71,16034
4/5/20,albuquerque.va.gov,14030,42089,10021,3,53.14,16034
4/5/20,answers.usgs.gov,14030,18038,12026,1.29,115.28,10021
4/5/20,ao.usembassy.gov,14030,24051,12026,1.71,46.43,12026
4/5/20,archive.usgs.gov,14030,18038,14030,1.29,96.28,12026
4/5/20,arcsos.arc.nasa.gov,14030,48102,4009,3.43,182.28,16034
4/5/20,asean.usmission.gov,14030,16034,14030,1.14,12.14,14030
4/5/20,blog.dol.gov,14030,22047,14030,1.57,55.43,10021
4/5/20,by.usembassy.gov,14030,42089,16034,3,204.57,16034
4/5/20,caribbean.va.gov,14030,24051,12026,1.71,58.86,14030
4/5/20,cit.nih.gov,14030,14030,10021,1,1.43,12026
4/5/20,cmo.defense.gov,14030,32068,12026,2.29,114,14030
4/5/20,dcaa.mil,14030,18038,10021,1.29,97.28,14030
4/5/20,denver.va.gov,14030,28060,18038,2,198,16034
4/5/20,dtra.mil,14030,36077,10021,2.57,87,14030
4/5/20,eog-tmng.uspto.gov,14030,16034,12026,1.14,66,14030
4/5/20,er.usembassy.gov,14030,40085,8017,2.86,253.28,12026
4/5/20,fam.nwcg.gov,14030,20043,8017,1.43,20.86,14030
4/5/20,ga.usembassy.gov,14030,32068,10021,2.29,38.43,14030
4/5/20,hero.epa.gov,14030,24051,14030,1.71,6.86,14030
4/5/20,home.nps.gov,14030,22047,12026,1.57,280.71,12026
4/5/20,i736.cbp.dhs.gov,14030,20043,10021,1.43,273.28,14030
4/5/20,korean.cdc.gov,14030,34072,12026,2.43,198.43,8017
4/5/20,legacy.trade.gov,14030,18038,12026,1.29,18.86,14030
4/5/20,madison.va.gov,14030,16034,12026,1.14,190.71,14030
4/5/20,marcorsyscom.marines.mil,14030,22047,14030,1.57,186.14,14030
4/5/20,mcasyuma.marines.mil,14030,16034,6013,1.14,120.28,14030
4/5/20,meade.armymwr.com,14030,60128,8017,4.29,115.43,12026
4/5/20,minneapolis.va.gov,14030,32068,12026,2.29,266.85,12026
4/5/20,mk.usembassy.gov,14030,46098,4009,3.29,100.57,10021
4/5/20,nasaeclips.arc.nasa.gov,14030,14030,14030,1,88.43,12026
4/5/20,norad.mil,14030,18038,12026,1.29,117.28,14030
4/5/20,order.nia.nih.gov,14030,132281,12026,9.43,173.85,14030
4/5/20,pa.ng.mil,14030,20043,12026,1.43,110.14,14030
4/5/20,patrick.af.mil,14030,24051,14030,1.71,47.57,14030
4/5/20,pcmh.ahrq.gov,14030,16034,12026,1.14,32.71,14030
4/5/20,pmf.gov,14030,44094,6013,3.14,439.57,14030
4/5/20,pppl.gov,14030,20043,12026,1.43,21,14030
4/5/20,project-open-data.cio.gov,14030,22047,10021,1.57,48.57,14030
4/5/20,providence.va.gov,14030,46098,12026,3.29,87.57,14030
4/5/20,publications.usace.army.mil,14030,40085,14030,2.86,44,14030
4/5/20,richmond.va.gov,14030,26055,16034,1.86,91.71,16034
4/5/20,sandiego.va.gov,14030,20043,14030,1.43,1,14030
4/5/20,sanfrancisco.va.gov,14030,24051,10021,1.71,288.71,14030
4/5/20,search.ada.gov,14030,12026,10021,0.86,36,10021
4/5/20,search.cms.gov,14030,38081,14030,2.71,95.28,10021
4/5/20,search.ers.usda.gov,14030,14030,10021,1,129.43,14030
4/5/20,seasonaljobs.dol.gov,14030,28060,6013,2,133.43,14030
4/5/20,software.nasa.gov,14030,60128,12026,4.29,74.71,14030
4/5/20,spaceflight.nasa.gov,14030,32068,12026,2.29,474.99,14030
4/5/20,ssa.usajobs.gov,14030,24051,2004,1.71,321.85,0
4/5/20,toolkit.climate.gov,14030,14030,14030,1,30,14030
4/5/20,topeka.va.gov,14030,26055,6013,1.86,27.57,14030
4/5/20,ttbonline.gov,14030,98209,12026,7,293,14030
4/5/20,turner.jobcorps.gov,14030,50107,4009,3.57,806.42,10021
4/5/20,tuscaloosa.va.gov,14030,24051,8017,1.71,192,14030
4/5/20,usagm.gov,14030,22047,14030,1.57,24.86,14030
4/5/20,usamriid.army.mil,14030,26055,14030,1.86,81.43,14030
4/5/20,usastaffing.gov,14030,20043,10021,1.43,41.57,14030
4/5/20,usda.usajobs.gov,14030,30064,10021,2.14,274,8017
4/5/20,valor.defense.gov,14030,14030,14030,1,0,14030
4/5/20,valu.va.gov,14030,28060,16034,2,7.43,16034
4/5/20,wcms-wp.cdc.gov,14030,14030,14030,1,0,14030
4/5/20,wilmington.va.gov,14030,34072,14030,2.43,102,14030
4/5/20,www-ncbi-nlm-nih-gov.ezproxy.nihlibrary.nih.gov,14030,74158,2004,5.29,811.7,18038
4/5/20,www-s.nist.gov,14030,122260,8017,8.71,1025.42,14030
4/5/20,143aw.ang.af.mil,12026,18038,4009,1.5,13.17,12026
4/5/20,afgsc.af.mil,12026,14030,12026,1.17,3.17,14030
4/5/20,afmc.af.mil,12026,12026,12026,1,7,10021
4/5/20,afsc.noaa.gov,12026,10021,10021,0.83,3.5,10021
4/5/20,afsoc.af.mil,12026,26055,10021,2.17,376.32,12026
4/5/20,agricola.nal.usda.gov,12026,18038,12026,1.5,4.83,12026
4/5/20,airbornescience.nasa.gov,12026,54115,6013,4.5,305.82,10021
4/5/20,andersen.af.mil,12026,12026,10021,1,0,12026
4/5/20,api.nasa.gov,12026,18038,10021,1.5,174.33,12026
4/5/20,archive.fisheries.noaa.gov,12026,18038,4009,1.5,17.83,14030
4/5/20,arlweb.msha.gov,12026,26055,10021,2.17,53.83,14030
4/5/20,arnold.af.mil,12026,28060,10021,2.33,90.33,12026
4/5/20,askebsa.dol.gov,12026,182388,8017,15.17,639.14,8017
4/5/20,bedford.va.gov,12026,26055,2004,2.17,51.5,16034
4/5/20,bf.usembassy.gov,12026,16034,10021,1.33,17.5,12026
4/5/20,bj.usembassy.gov,12026,12026,12026,1,175.16,10021
4/5/20,blanchfield.amedd.army.mil,12026,14030,10021,1.17,11.5,12026
4/5/20,boise.va.gov,12026,26055,8017,2.17,253.66,12026
4/5/20,buffalo.va.gov,12026,24051,10021,2,12.67,14030
4/5/20,butler.va.gov,12026,26055,8017,2.17,59.5,14030
4/5/20,calc.gsa.gov,12026,10021,6013,0.83,480.32,8017
4/5/20,campusdrugprevention.gov,12026,24051,10021,2,12,12026
4/5/20,candp.marines.mil,12026,16034,12026,1.33,29.33,14030
4/5/20,ccmc.gsfc.nasa.gov,12026,26055,14030,2.17,337.49,12026
4/5/20,clintonwhitehouse4.archives.gov,12026,14030,14030,1.17,0,14030
4/5/20,columbiamo.va.gov,12026,26055,10021,2.17,117.5,12026
4/5/20,columbiasc.va.gov,12026,18038,12026,1.5,3.83,16034
4/5/20,connectedcare.va.gov,12026,18038,10021,1.5,189.49,12026
4/5/20,cybercom.mil,12026,14030,6013,1.17,186.49,12026
4/5/20,dea.usajobs.gov,12026,16034,12026,1.33,102.83,4009
4/5/20,dietassessmentprimer.cancer.gov,12026,34072,10021,2.83,465.98,12026
4/5/20,dj.usembassy.gov,12026,20043,8017,1.67,137.99,12026
4/5/20,edelweisslodgeandresort.com,12026,22047,12026,1.83,23.67,12026
4/5/20,eden.ed.gov,12026,142302,2004,11.83,2674.57,12026
4/5/20,eospso.nasa.gov,12026,28060,6013,2.33,64.5,12026
4/5/20,estta.uspto.gov,12026,296631,10021,24.67,192.49,14030
4/5/20,ftig.ng.mil,12026,54115,8017,4.5,232.99,12026
4/5/20,georgewbushlibrary.smu.edu,12026,22047,8017,1.83,74.16,12026
4/5/20,ghgdata.epa.gov,12026,16034,2004,1.33,186.33,12026
4/5/20,gm.usembassy.gov,12026,16034,14030,1.33,20.5,14030
4/5/20,godefense.cpms.osd.mil,12026,22047,12026,1.83,227.33,12026
4/5/20,help.waterdata.usgs.gov,12026,42089,14030,3.5,72,8017
4/5/20,humphreys.armymwr.com,12026,20043,10021,1.67,15.83,12026
4/5/20,idmanagement.gov,12026,58124,10021,4.83,106.66,14030
4/5/20,idp.int.identitysandbox.gov,12026,20043,10021,1.67,9.17,12026
4/5/20,is.usembassy.gov,12026,18038,12026,1.5,29,12026
4/5/20,jbcharleston.jb.mil,12026,22047,12026,1.83,20.67,12026
4/5/20,jimmycarterlibrary.gov,12026,12026,10021,1,4.5,12026
4/5/20,kaiserslautern.armymwr.com,12026,18038,8017,1.5,10,12026
4/5/20,kidsenvirohealth.nlm.nih.gov,12026,10021,8017,0.83,8,8017
4/5/20,knox.armymwr.com,12026,14030,12026,1.17,7,12026
4/5/20,la.usembassy.gov,12026,24051,14030,2,175.83,12026
4/5/20,learn.nlm.nih.gov,12026,14030,6013,1.17,251.82,8017
4/5/20,lebanon.va.gov,12026,22047,16034,1.83,729.47,10021
4/5/20,lehd.ces.census.gov,12026,14030,6013,1.17,18.83,12026
4/5/20,louisville.va.gov,12026,24051,10021,2,90,12026
4/5/20,lrp.usace.army.mil,12026,26055,12026,2.17,7.33,14030
4/5/20,ls.usembassy.gov,12026,12026,12026,1,0,12026
4/5/20,mars.jpl.nasa.gov,12026,76162,4009,6.33,319.82,12026
4/5/20,martinsburg.va.gov,12026,42089,12026,3.5,32.17,14030
4/5/20,math.nist.gov,12026,14030,14030,1.17,0,12026
4/5/20,miami.armymwr.com,12026,46098,4009,3.83,182.66,12026
4/5/20,mvp.va.gov,12026,12026,8017,1,0,12026
4/5/20,nab.usace.army.mil,12026,12026,12026,1,15.5,12026
4/5/20,nasajobs.nasa.gov,12026,22047,14030,1.83,13.67,16034
4/5/20,newengland.va.gov,12026,14030,10021,1.17,67.33,10021
4/5/20,newjersey.va.gov,12026,14030,10021,1.17,121.83,10021
4/5/20,nist.time.gov,12026,114243,14030,9.5,846.64,16034
4/5/20,oig.dol.gov,12026,18038,14030,1.5,23.83,12026
4/5/20,onlineforms.edgarfiling.sec.gov,12026,440937,6013,36.67,927.47,34072
4/5/20,onrr.gov,12026,26055,8017,2.17,42.83,12026
4/5/20,pentagontours.osd.mil,12026,20043,10021,1.67,31.17,12026
4/5/20,policy.defense.gov,12026,42089,8017,3.5,323.82,12026
4/5/20,printerdirectory.usps.com,12026,14030,14030,1.17,28.5,10021
4/5/20,programregistration.usps.com,12026,68145,8017,5.67,126.83,10021
4/5/20,pubs.giss.nasa.gov,12026,14030,12026,1.17,13.17,10021
4/5/20,rw.usembassy.gov,12026,14030,10021,1.17,10.83,12026
4/5/20,saw.usace.army.mil,12026,34072,4009,2.83,265.32,12026
4/5/20,sealevel.nasa.gov,12026,16034,14030,1.33,54.5,10021
4/5/20,search.invasivespeciesinfo.gov,12026,12026,4009,1,4,12026
4/5/20,search.noaa.gov,12026,14030,10021,1.17,7.33,14030
4/5/20,security.nih.gov,12026,72153,12026,6,3.17,12026
4/5/20,sl.usembassy.gov,12026,12026,12026,1,0,12026
4/5/20,spacecom.mil,12026,22047,12026,1.83,57.16,12026
4/5/20,spinoff.nasa.gov,12026,18038,14030,1.5,47.33,12026
4/5/20,spl.usace.army.mil,12026,14030,10021,1.17,17.33,12026
4/5/20,srs.fs.usda.gov,12026,60128,10021,5,108,12026
4/5/20,ss.usembassy.gov,12026,22047,6013,1.83,137.99,12026
4/5/20,stats.bls.gov,12026,36077,8017,3,33.33,14030
4/5/20,stratcom.mil,12026,18038,12026,1.5,10.5,12026
4/5/20,strategy.data.gov,12026,22047,12026,1.83,91,12026
4/5/20,stuttgart.armymwr.com,12026,24051,6013,2,193.16,12026
4/5/20,svi.cdc.gov,12026,18038,12026,1.5,38.33,12026
4/5/20,swf.usace.army.mil,12026,28060,12026,2.33,41.5,14030
4/5/20,ti.arc.nasa.gov,12026,14030,12026,1.17,0.83,12026
4/5/20,tigerweb.geo.census.gov,12026,94200,10021,7.83,472.48,10021
4/5/20,trafficsafetymarketing.gov,12026,86183,8017,7.17,114,12026
4/5/20,unicor.gov,12026,64136,12026,5.33,102,12026
4/5/20,unwritten-record.blogs.archives.gov,12026,20043,12026,1.67,36.5,14030
4/5/20,uscirf.gov,12026,12026,12026,1,0,12026
4/5/20,ushik.ahrq.gov,12026,78166,10021,6.5,390.65,12026
4/5/20,vetbiz.va.gov,12026,14030,8017,1.17,271.49,12026
4/5/20,veterans.smokefree.gov,12026,20043,14030,1.67,26.33,14030
4/5/20,visn2.va.gov,12026,18038,16034,1.5,28.17,8017
4/5/20,visn8.va.gov,12026,22047,14030,1.83,79,12026
4/5/20,washingtondc.va.gov,12026,20043,16034,1.67,3.67,14030
4/5/20,wdob.dev.adsd.census.gov,12026,24051,4009,2,78.83,12026
4/5/20,westpoint.armymwr.com,12026,20043,10021,1.67,68.5,12026
4/5/20,whistleblower.gov,12026,12026,12026,1,0,12026
4/5/20,worker.gov,12026,18038,12026,1.5,18,12026
4/5/20,142fw.ang.af.mil,10021,10021,8017,1,20.4,10021
4/5/20,144fw.ang.af.mil,10021,12026,4009,1.2,0,12026
4/5/20,1stmaw.marines.mil,10021,22047,10021,2.2,294.81,8017
4/5/20,3rdmaw.marines.mil,10021,16034,12026,1.6,16.2,10021
4/5/20,aberdeen.armymwr.com,10021,20043,4009,2,113,10021
4/5/20,afcec.af.mil,10021,22047,10021,2.2,98.4,10021
4/5/20,aircrafticing.grc.nasa.gov,10021,236503,4009,23.6,2174.47,10021
4/5/20,airquality.gsfc.nasa.gov,10021,44094,12026,4.4,101,10021
4/5/20,alcoholtreatment.niaaa.nih.gov,10021,46098,8017,4.6,253.01,10021
4/5/20,alpha.sam.gov,10021,34072,4009,3.4,16,10021
4/5/20,api.data.gov,10021,40085,10021,4,51.4,10021
4/5/20,armytenmiler.com,10021,14030,10021,1.4,6.4,10021
4/5/20,bep.gov,10021,30064,10021,3,139.6,10021
4/5/20,blog.usaid.gov,10021,12026,10021,1.2,0.2,10021
4/5/20,calendar.niehs.nih.gov,10021,10021,10021,1,0,10021
4/5/20,cascom.army.mil,10021,14030,8017,1.4,62.2,12026
4/5/20,cddis.nasa.gov,10021,18038,4009,1.8,81.4,10021
4/5/20,childstats.gov,10021,36077,4009,3.6,51,10021
4/5/20,cida.usgs.gov,10021,12026,6013,1.2,0,12026
4/5/20,cincinnati.va.gov,10021,14030,8017,1.4,101.6,12026
4/5/20,citizenscience.gov,10021,20043,10021,2,18,10021
4/5/20,commonfund.nih.gov,10021,10021,10021,1,9.6,10021
4/5/20,cpsearch.fas.gsa.gov,10021,38081,12026,3.8,91,12026
4/5/20,cs.amedd.army.mil,10021,22047,10021,2.2,63,10021
4/5/20,datalab.usaspending.gov,10021,50107,10021,5,672.22,10021
4/5/20,datamapper.geo.census.gov,10021,14030,10021,1.4,24,8017
4/5/20,digital.ahrq.gov,10021,26055,12026,2.6,76.4,8017
4/5/20,diplomacy.state.gov,10021,38081,10021,3.8,220.81,10021
4/5/20,disasterinfo.nlm.nih.gov,10021,36077,10021,3.6,6.4,10021
4/5/20,diversity.va.gov,10021,14030,12026,1.4,243.81,10021
4/5/20,dsp.dla.mil,10021,10021,8017,1,80.8,10021
