DatePulled2,domain,visits2,pageviews2,users2,pageviews_per_session2,avg_session_duration2,exits2
5/17/20,ncsacw.samhsa.gov,22366,39761,24851,1.78,109.89,24851
5/17/20,nist.time.gov,22366,2470167,4970,110.44,65674.89,22366
5/17/20,odni.gov,22366,24851,19881,1.11,73.67,22366
5/17/20,onlineforms.edgarfiling.sec.gov,22366,295724,9940,13.22,1828.64,19881
5/17/20,osce.usmission.gov,22366,32306,19881,1.44,115.33,22366
5/17/20,ovc.gov,22366,34791,22366,1.56,156.44,22366
5/17/20,paloalto.va.gov,22366,29821,22366,1.33,29,19881
5/17/20,petitions.obamawhitehouse.archives.gov,22366,84493,19881,3.78,80.33,22366
5/17/20,pivauthtest.nih.gov,22366,22366,2485,1,0,22366
5/17/20,portland.va.gov,22366,47216,19881,2.11,23.11,24851
5/17/20,prescott.va.gov,22366,29821,7455,1.33,110.44,19881
5/17/20,protechservices.noaa.gov,22366,149105,2485,6.67,720.1,22366
5/17/20,pubs.giss.nasa.gov,22366,39761,17396,1.78,360.88,17396
5/17/20,rucker.armymwr.com,22366,44731,12425,2,20.56,24851
5/17/20,salisbury.va.gov,22366,32306,24851,1.44,14.22,24851
5/17/20,search.atf.gov,22366,22366,12425,1,30.11,7455
5/17/20,search.copyright.gov,22366,47216,17396,2.11,121.67,22366
5/17/20,smart.gov,22366,44731,22366,2,8.11,22366
5/17/20,spk.usace.army.mil,22366,27336,22366,1.22,60.55,22366
5/17/20,tg.usembassy.gov,22366,39761,19881,1.78,41.44,22366
5/17/20,usafe.af.mil,22366,82008,24851,3.67,84.33,24851
5/17/20,vistacampus.gov,22366,178926,19881,8,399.55,22366
5/17/20,whs.mil,22366,52187,19881,2.33,478.1,22366
5/17/20,windexchange.energy.gov,22366,42246,19881,1.89,124.44,22366
5/17/20,zh-store.usps.com,22366,203776,4970,9.11,186,19881
5/17/20,afdw.af.mil,19881,32306,12425,1.62,187.37,19881
5/17/20,afsc.noaa.gov,19881,24851,19881,1.25,55.87,14910
5/17/20,afspc.af.mil,19881,29821,17396,1.5,15.12,19881
5/17/20,airman.dodlive.mil,19881,22366,17396,1.12,23.12,19881
5/17/20,askebsa.dol.gov,19881,119284,17396,6,686.74,19881
5/17/20,barksdale.af.mil,19881,22366,19881,1.12,11.37,17396
5/17/20,bj.usembassy.gov,19881,32306,17396,1.62,158.62,19881
5/17/20,boston.va.gov,19881,49702,12425,2.5,100.75,19881
5/17/20,business.defense.gov,19881,29821,17396,1.5,13.75,19881
5/17/20,coastalscience.noaa.gov,19881,24851,17396,1.25,36.75,17396
5/17/20,community.lincs.ed.gov,19881,27336,9940,1.37,105.62,14910
5/17/20,dantes.doded.mil,19881,19881,14910,1,4.87,19881
5/17/20,disasterinfo.nlm.nih.gov,19881,54672,19881,2.75,13.5,19881
5/17/20,dpaa.mil,19881,29821,17396,1.5,101.12,19881
5/17/20,floridakeys.noaa.gov,19881,57157,14910,2.87,168.5,19881
5/17/20,govsales.gov,19881,116799,19881,5.87,135.75,19881
5/17/20,healthcaredelivery.cancer.gov,19881,39761,17396,2,157.25,19881
5/17/20,inside.niaid.nih.gov,19881,22366,9940,1.12,75,17396
5/17/20,integrity.gov,19881,24851,14910,1.25,169,19881
5/17/20,intelligence.gov,19881,24851,17396,1.25,33.37,19881
5/17/20,landsat.gsfc.nasa.gov,19881,37276,9940,1.87,71.37,17396
5/17/20,ly.usembassy.gov,19881,19881,19881,1,3.37,19881
5/17/20,mcrdsd.marines.mil,19881,67097,19881,3.37,75.37,19881
5/17/20,mr.usembassy.gov,19881,34791,19881,1.75,297.62,17396
5/17/20,msc.navy.mil,19881,32306,9940,1.62,177.87,19881
5/17/20,mspb.gov,19881,52187,12425,2.62,32.62,19881
5/17/20,nan.usace.army.mil,19881,37276,14910,1.87,51.5,19881
5/17/20,nap.nwcg.gov,19881,29821,9940,1.5,36,19881
5/17/20,ndupress.ndu.edu,19881,27336,19881,1.37,17.5,19881
5/17/20,niagara.afrc.af.mil,19881,24851,12425,1.25,3.5,19881
5/17/20,northernindiana.va.gov,19881,39761,14910,2,3.12,24851
5/17/20,nws.usace.army.mil,19881,57157,7455,2.87,169.37,14910
5/17/20,om.usembassy.gov,19881,32306,9940,1.62,592.61,17396
5/17/20,search.ttb.gov,19881,34791,4970,1.75,68.5,19881
5/17/20,seymourjohnson.af.mil,19881,29821,12425,1.5,16.12,19881
5/17/20,stayexempt.irs.gov,19881,84493,19881,4.25,99.25,19881
5/17/20,uat.urs.earthdata.nasa.gov,19881,22366,19881,1.12,1,19881
5/17/20,viewer.nationalmap.gov,19881,42246,17396,2.12,174.62,19881
5/17/20,w2.weather.gov,19881,22366,19881,1.12,9.12,19881
5/17/20,washingtondc.va.gov,19881,34791,12425,1.75,214.37,17396
5/17/20,59mdw.af.mil,17396,29821,14910,1.71,178.28,17396
5/17/20,aad.archives.gov,17396,273359,24851,15.71,404.42,22366
5/17/20,afhistory.af.mil,17396,27336,12425,1.57,192.42,17396
5/17/20,airforcespecialtactics.af.mil,17396,17396,9940,1,21.14,14910
5/17/20,allhands.navy.mil,17396,44731,24851,2.57,114.71,22366
5/17/20,baypines.va.gov,17396,49702,17396,2.86,80.57,22366
5/17/20,beaufort.marines.mil,17396,29821,4970,1.71,5.14,19881
5/17/20,bh.usembassy.gov,17396,19881,17396,1.14,99.14,17396
5/17/20,bloodstemcell.hrsa.gov,17396,19881,17396,1.14,9.71,17396
5/17/20,brb.nci.nih.gov,17396,69582,14910,4,412.99,22366
5/17/20,bw.usembassy.gov,17396,24851,9940,1.43,110.43,17396
5/17/20,by.usembassy.gov,17396,32306,12425,1.86,50.86,17396
5/17/20,caregiver.va.gov,17396,37276,17396,2.14,175.28,19881
5/17/20,citizenscience.gov,17396,34791,14910,2,13,17396
5/17/20,cs.amedd.army.mil,17396,29821,12425,1.71,176.42,17396
5/17/20,data.giss.nasa.gov,17396,29821,17396,1.71,361.56,17396
5/17/20,dhs.usajobs.gov,17396,54672,14910,3.14,256.28,4970
5/17/20,dj.usembassy.gov,17396,27336,12425,1.57,148.28,14910
5/17/20,dot.usajobs.gov,17396,44731,17396,2.57,106.57,12425
5/17/20,dtops.cbp.dhs.gov,17396,131709,4970,7.57,345.99,17396
5/17/20,dvlottery.state.gov,17396,17396,4970,1,0,17396
5/17/20,edgarcompany.sec.gov,17396,119284,7455,6.86,673.13,9940
5/17/20,edit.cms.gov,17396,17396,17396,1,0,17396
5/17/20,esrs.gov,17396,17396,12425,1,2.71,17396
5/17/20,fdic-search.app.cloud.gov,17396,29821,17396,1.71,67.57,17396
5/17/20,fi.usembassy.gov,17396,17396,17396,1,0.86,17396
5/17/20,fishwatch.gov,17396,32306,19881,1.86,0,19881
5/17/20,forcecom.uscg.mil,17396,29821,14910,1.71,24.71,17396
5/17/20,ga.usembassy.gov,17396,111828,12425,6.43,726.41,19881
5/17/20,gdc.cancer.gov,17396,24851,12425,1.43,124.85,14910
5/17/20,gordon.armymwr.com,17396,19881,14910,1.14,8.43,17396
5/17/20,hampton.va.gov,17396,42246,14910,2.43,138.71,19881
5/17/20,hdsc.nws.noaa.gov,17396,32306,17396,1.86,213.42,17396
5/17/20,hines.va.gov,17396,22366,9940,1.29,7,17396
5/17/20,historycollection.jsc.nasa.gov,17396,17396,17396,1,2,14910
5/17/20,intra.usbr.gov,17396,29821,2485,1.71,378.28,17396
5/17/20,ipp.gov,17396,27336,17396,1.57,131,17396
5/17/20,la.usembassy.gov,17396,62127,12425,3.57,242.71,14910
5/17/20,ls.usembassy.gov,17396,19881,17396,1.14,2,17396
5/17/20,misawa.af.mil,17396,39761,22366,2.29,18,17396
5/17/20,museum.archives.gov,17396,32306,12425,1.86,173.71,22366
5/17/20,mvk.usace.army.mil,17396,29821,17396,1.71,29.28,17396
5/17/20,mvp.usace.army.mil,17396,17396,14910,1,79.86,14910
5/17/20,mvp.va.gov,17396,19881,7455,1.14,26.71,17396
5/17/20,nae.usace.army.mil,17396,19881,17396,1.14,2.29,17396
5/17/20,nasapeople.nasa.gov,17396,37276,22366,2.14,242.99,19881
5/17/20,nctr.pmel.noaa.gov,17396,17396,14910,1,0,17396
5/17/20,newjersey.va.gov,17396,49702,9940,2.86,207.42,22366
5/17/20,norad.mil,17396,64612,17396,3.71,223.28,17396
5/17/20,nvd.test-e1a.nist.gov,17396,733098,17396,42.14,104.14,17396
5/17/20,nyharbor.va.gov,17396,22366,9940,1.29,24.71,17396
5/17/20,ofmpub.epa.gov,17396,57157,19881,3.29,23.86,19881
5/17/20,osan.af.mil,17396,29821,17396,1.71,22.71,17396
5/17/20,pcmh.ahrq.gov,17396,29821,12425,1.71,19.14,17396
5/17/20,prosthetics.va.gov,17396,22366,17396,1.29,14.57,17396
5/17/20,queri.research.va.gov,17396,111828,7455,6.43,621.7,14910
5/17/20,realestatesales.gov,17396,121769,14910,7,424.85,17396
5/17/20,robins.af.mil,17396,29821,14910,1.71,70.71,14910
5/17/20,saj.usace.army.mil,17396,54672,17396,3.14,71.28,19881
5/17/20,saltlakecity.va.gov,17396,22366,14910,1.29,12.86,17396
5/17/20,saw.usace.army.mil,17396,47216,17396,2.71,57.71,17396
5/17/20,scienceandtechnology.jpl.nasa.gov,17396,29821,19881,1.71,31.43,17396
5/17/20,search.commerce.gov,17396,14910,7455,0.86,54.43,12425
5/17/20,sg.usembassy.gov,17396,24851,17396,1.43,18.14,17396
5/17/20,software.nasa.gov,17396,42246,17396,2.43,61.71,17396
5/17/20,stereo.gsfc.nasa.gov,17396,19881,14910,1.14,7.29,17396
5/17/20,stopfakes.gov,17396,24851,14910,1.43,165.28,17396
5/17/20,tampa.va.gov,17396,34791,14910,2,30.71,19881
5/17/20,td.usembassy.gov,17396,22366,14910,1.29,5.29,17396
5/17/20,ti.arc.nasa.gov,17396,34791,7455,2,56.43,17396
5/17/20,usagm.gov,17396,29821,17396,1.71,173.71,17396
5/17/20,usap.gov,17396,24851,14910,1.43,18.71,17396
5/17/20,valu.va.gov,17396,27336,17396,1.57,102.85,17396
5/17/20,wright.nasa.gov,17396,34791,12425,2,383.28,17396
5/17/20,wwwdev.cdc.gov,17396,22366,7455,1.29,3.14,17396
5/17/20,yokota.af.mil,17396,39761,14910,2.29,131,14910
5/17/20,16af.af.mil,14910,27336,17396,1.83,143.84,14910
5/17/20,1997-2001.state.gov,14910,19881,14910,1.33,4,14910
5/17/20,afgsc.af.mil,14910,14910,14910,1,0,14910
5/17/20,alcoholpolicy.niaaa.nih.gov,14910,14910,12425,1,0,14910
5/17/20,altoona.va.gov,14910,14910,2485,1,2.67,14910
5/17/20,arset.gsfc.nasa.gov,14910,27336,12425,1.83,56,14910
5/17/20,asd.gsfc.nasa.gov,14910,27336,12425,1.83,43,12425
5/17/20,asterweb.jpl.nasa.gov,14910,14910,9940,1,110.84,12425
5/17/20,aura.gsfc.nasa.gov,14910,29821,12425,2,199.67,12425
5/17/20,aviationweather-cprk.ncep.noaa.gov,14910,14910,14910,1,0,14910
5/17/20,beta.bls.gov,14910,44731,12425,3,289.68,12425
5/17/20,bsee.gov,14910,22366,14910,1.5,17.67,14910
5/17/20,bz.usembassy.gov,14910,57157,14910,3.83,436.51,14910
5/17/20,cactus.nci.nih.gov,14910,44731,9940,3,139.84,12425
5/17/20,carson.armymwr.com,14910,17396,14910,1.17,12.33,14910
5/17/20,cccbdb.nist.gov,14910,27336,14910,1.83,0,17396
5/17/20,cd.usembassy.gov,14910,54672,12425,3.67,515.02,14910
5/17/20,centralalabama.va.gov,14910,22366,17396,1.5,7.33,17396
5/17/20,certifiedcopycenter.uspto.gov,14910,54672,14910,3.67,52,22366
5/17/20,charleston.va.gov,14910,29821,17396,2,30,17396
5/17/20,childstats.gov,14910,17396,14910,1.17,0.5,14910
5/17/20,clintonwhitehouse2.archives.gov,14910,24851,12425,1.67,9,14910
5/17/20,coatesville.va.gov,14910,42246,17396,2.83,19.67,19881
5/17/20,comptox.epa.gov,14910,144134,7455,9.67,487.35,14910
5/17/20,crime-data-explorer.fr.cloud.gov,14910,14910,9940,1,0,14910
5/17/20,cumulis.epa.gov,14910,139164,27336,9.33,208.67,29821
5/17/20,cybercom.mil,14910,27336,12425,1.83,28,14910
5/17/20,datascience.nih.gov,14910,37276,14910,2.5,14.67,19881
5/17/20,dceg.cancer.gov,14910,19881,14910,1.33,11.67,14910
5/17/20,diplomacy.state.gov,14910,17396,14910,1.17,55.67,14910
5/17/20,dover.af.mil,14910,99403,9940,6.67,144.84,14910
5/17/20,dtra.mil,14910,39761,12425,2.67,236.51,14910
5/17/20,ea.oit.va.gov,14910,24851,9940,1.67,70,12425
5/17/20,ellsworth.af.mil,14910,14910,12425,1,0,14910
5/17/20,epic.gsfc.nasa.gov,14910,34791,14910,2.33,71.17,17396
5/17/20,erdc.usace.army.mil,14910,67097,12425,4.5,372.85,12425
5/17/20,europa.nasa.gov,14910,32306,19881,2.17,12.17,17396
5/17/20,fayettevillenc.va.gov,14910,32306,7455,2.17,8.67,19881
5/17/20,financialaidtoolkit.ed.gov,14910,14910,14910,1,7.5,12425
5/17/20,fordlibrarymuseum.gov,14910,37276,12425,2.5,281.18,14910
5/17/20,goes-r.gov,14910,29821,14910,2,73.34,14910
5/17/20,goodfellow.af.mil,14910,59642,4970,4,163.01,14910
5/17/20,gy.usembassy.gov,14910,19881,14910,1.33,557.35,12425
5/17/20,healthquality.va.gov,14910,24851,14910,1.67,25,14910
5/17/20,hoover.archives.gov,14910,17396,14910,1.17,154.34,14910
5/17/20,humphreys.armymwr.com,14910,17396,9940,1.17,88.67,14910
5/17/20,ibwc.gov,14910,17396,9940,1.17,121.67,14910
5/17/20,in.ng.mil,14910,42246,12425,2.83,110.67,14910
5/17/20,iowacity.va.gov,14910,17396,9940,1.17,0.83,17396
5/17/20,ir.usembassy.gov,14910,14910,14910,1,0,14910
5/17/20,labels.fda.gov,14910,59642,17396,4,105.34,4970
5/17/20,ladmf.ntis.gov,14910,89463,14910,6,113.34,14910
5/17/20,landsat.visibleearth.nasa.gov,14910,29821,12425,2,29.67,14910
5/17/20,lhncbc.nlm.nih.gov,14910,14910,14910,1,31,12425
5/17/20,madison.va.gov,14910,27336,17396,1.83,15.33,14910
5/17/20,marketplace.cms.gov,14910,19881,4970,1.33,66.34,14910
5/17/20,mcchord.af.mil,14910,19881,14910,1.33,17.5,14910
5/17/20,mcipac.marines.mil,14910,49702,12425,3.33,269.34,14910
5/17/20,mn.usembassy.gov,14910,42246,14910,2.83,62.17,14910
5/17/20,montana.va.gov,14910,22366,14910,1.5,129.84,19881
5/17/20,montereybay.noaa.gov,14910,17396,12425,1.17,39.83,14910
5/17/20,nr.research.gov,14910,44731,7455,3,356.51,14910
5/17/20,oha.ed.gov,14910,37276,2485,2.5,511.52,14910
5/17/20,oklahoma.va.gov,14910,22366,12425,1.5,115.17,12425
5/17/20,open.defense.gov,14910,19881,2485,1.33,182.67,14910
5/17/20,opportunityzones.hud.gov,14910,22366,12425,1.5,104,12425
5/17/20,pa.ng.mil,14910,19881,12425,1.33,224.84,14910
5/17/20,phmsa.dot.gov,14910,67097,14910,4.5,255.67,14910
5/17/20,poisonhelp.hrsa.gov,14910,14910,14910,1,0,14910
5/17/20,qualityindicators.ahrq.gov,14910,14910,7455,1,0,14910
5/17/20,quickstats.nass.usda.gov,14910,79522,19881,5.33,155.5,19881
5/17/20,rhce.amedd.army.mil,14910,24851,12425,1.67,91.5,12425
5/17/20,rw.usembassy.gov,14910,14910,14910,1,26.83,12425
5/17/20,sandiego.va.gov,14910,22366,14910,1.5,471.18,9940
5/17/20,sas.usace.army.mil,14910,44731,14910,3,168.34,17396
5/17/20,savingsbonds.gov,14910,69582,14910,4.67,101.84,14910
5/17/20,sd.usembassy.gov,14910,14910,12425,1,4.17,14910
5/17/20,search.ada.gov,14910,29821,7455,2,473.68,9940
5/17/20,search.e-verify.gov,14910,34791,7455,2.33,16.67,12425
5/17/20,search.us-cert.gov,14910,22366,12425,1.5,17.17,12425
5/17/20,so.usembassy.gov,14910,17396,17396,1.17,0,17396
5/17/20,srdata.nist.gov,14910,253478,9940,17,167.84,14910
5/17/20,text-message.blogs.archives.gov,14910,14910,14910,1,0,14910
5/17/20,trafficsafetymarketing.gov,14910,22366,9940,1.5,10.17,14910
5/17/20,usarcent.army.mil,14910,69582,12425,4.67,56.67,14910
5/17/20,uts.nlm.nih.gov,14910,29821,9940,2,73.17,14910
5/17/20,vendorportal.ecms.va.gov,14910,91948,14910,6.17,207.01,19881
5/17/20,veterans.gov,14910,17396,14910,1.17,4.5,14910
5/17/20,volunteer.gov,14910,164015,14910,11,458.01,14910
5/17/20,wilkes-barre.va.gov,14910,22366,12425,1.5,77.67,14910
5/17/20,women.smokefree.gov,14910,14910,14910,1,3,14910
5/17/20,www2.usgs.gov,14910,14910,9940,1,0,14910
5/17/20,zh-reg.usps.com,14910,22366,9940,1.5,49.5,12425
5/17/20,188wg.ang.af.mil,12425,47216,9940,3.8,235.01,12425
5/17/20,18f.gsa.gov,12425,14910,14910,1.2,0,14910
5/17/20,1stmaw.marines.mil,12425,12425,7455,1,0.4,12425
5/17/20,2ndmardiv.marines.mil,12425,19881,4970,1.6,88.6,12425
5/17/20,3rdmardiv.marines.mil,12425,39761,12425,3.2,396.01,9940
5/17/20,5500search.dol.gov,12425,14910,14910,1.2,0,14910
5/17/20,af.usembassy.gov,12425,12425,12425,1,109.6,12425
5/17/20,akama.arc.nasa.gov,12425,42246,2485,3.4,52.8,12425
5/17/20,albuquerque.jobcorps.gov,12425,12425,7455,1,2.4,12425
5/17/20,andersen.af.mil,12425,17396,12425,1.4,0,12425
5/17/20,asafm.army.mil,12425,32306,9940,2.6,127.2,12425
5/17/20,augusta.va.gov,12425,64612,12425,5.2,86.6,17396
5/17/20,banks.data.fdic.gov,12425,12425,9940,1,18.4,12425
5/17/20,biloxi.va.gov,12425,27336,12425,2.2,43.8,12425
5/17/20,blackhills.va.gov,12425,19881,9940,1.6,35.6,12425
5/17/20,bootcamp.navy.mil,12425,17396,9940,1.4,46,12425
5/17/20,businessdefense.gov,12425,64612,9940,5.2,337.01,12425
5/17/20,cddis.nasa.gov,12425,109343,4970,8.8,79.6,27336
5/17/20,cdhc.noaa.gov,12425,12425,2485,1,0,12425
5/17/20,cfm.va.gov,12425,19881,12425,1.6,45.8,12425
5/17/20,cfo.gov,12425,19881,9940,1.6,17.4,12425
5/17/20,cincinnati.va.gov,12425,24851,9940,2,30.6,14910
5/17/20,cio.noaa.gov,12425,19881,7455,1.6,83,14910
5/17/20,clintonwhitehouse5.archives.gov,12425,14910,12425,1.2,95.2,12425
5/17/20,code.nasa.gov,12425,14910,12425,1.2,0,12425
5/17/20,coralreef.noaa.gov,12425,29821,9940,2.4,200.21,14910
5/17/20,coris.noaa.gov,12425,12425,12425,1,25.8,12425
5/17/20,datalab.usaspending.gov,12425,27336,9940,2.2,22,17396
5/17/20,dayton.va.gov,12425,12425,4970,1,0,12425
5/17/20,dea.usajobs.gov,12425,91948,12425,7.4,334.41,12425
5/17/20,disc.gsfc.nasa.gov,12425,17396,7455,1.4,0,12425
5/17/20,dobbins.afrc.af.mil,12425,37276,14910,3,644.02,17396
5/17/20,dpcld.defense.gov,12425,19881,12425,1.6,143.2,12425
5/17/20,edit.medicare.gov,12425,27336,9940,2.2,63.6,12425
5/17/20,epa.usajobs.gov,12425,116799,12425,9.4,565.22,12425
5/17/20,facadatabase.gov,12425,19881,12425,1.6,0,12425
5/17/20,fedcenter.gov,12425,27336,12425,2.2,2.8,12425
5/17/20,fmc.gov,12425,27336,12425,2.2,14.2,12425
5/17/20,freshempire.betobaccofree.hhs.gov,12425,14910,12425,1.2,1,12425
5/17/20,fresno.va.gov,12425,17396,12425,1.4,11.4,12425
5/17/20,fsrs.gov,12425,17396,12425,1.4,2.2,12425
5/17/20,gsaxcess.gov,12425,290754,7455,23.4,1374.44,12425
5/17/20,historicalcharts.noaa.gov,12425,29821,7455,2.4,57.6,14910
5/17/20,homestead.afrc.af.mil,12425,29821,12425,2.4,81.6,12425
5/17/20,id.nlm.nih.gov,12425,236082,12425,19,292.21,9940
5/17/20,inherentresolve.mil,12425,14910,9940,1.2,119.6,12425
5/17/20,inside.fsis.usda.gov,12425,114314,4970,9.2,229.81,12425
5/17/20,integrationacademy.ahrq.gov,12425,42246,9940,3.4,66.4,12425
5/17/20,kansascity.va.gov,12425,14910,9940,1.2,24.4,12425
5/17/20,landsatlook.usgs.gov,12425,24851,4970,2,5.8,12425
5/17/20,lebanon.va.gov,12425,12425,7455,1,2.8,12425
5/17/20,lee.armymwr.com,12425,14910,9940,1.2,0.8,12425
5/17/20,legacy.rma.usda.gov,12425,49702,9940,4,242.21,12425
5/17/20,littlerock.af.mil,12425,17396,12425,1.4,134.8,12425
5/17/20,longbeach.va.gov,12425,12425,12425,1,16.2,12425
5/17/20,losangeles.af.mil,12425,12425,9940,1,0,12425
5/17/20,lovell.fhcc.va.gov,12425,22366,14910,1.8,32.4,12425
5/17/20,lrl.usace.army.mil,12425,29821,9940,2.4,22.2,12425
5/17/20,marcorsyscom.marines.mil,12425,27336,12425,2.2,381.81,14910
5/17/20,marsoc.marines.mil,12425,12425,12425,1,0.8,12425
5/17/20,mbr-pwrc.usgs.gov,12425,29821,12425,2.4,50.6,12425
5/17/20,mcasiwakuni.marines.mil,12425,24851,12425,2,385.21,12425
5/17/20,mcasiwakunijp.marines.mil,12425,24851,12425,2,87.2,12425
5/17/20,mchb.hrsa.gov,12425,12425,12425,1,99,9940
5/17/20,mdk12.msde.maryland.gov,12425,14910,12425,1.2,7.6,12425
5/17/20,mirecc.va.gov,12425,19881,12425,1.6,15.2,12425
5/17/20,mountainhome.af.mil,12425,24851,12425,2,54.8,12425
5/17/20,move.va.gov,12425,27336,9940,2.2,324.21,9940
5/17/20,mu.usembassy.gov,12425,34791,4970,2.8,168.81,12425
5/17/20,nccoe.nist.gov,12425,27336,12425,2.2,114.4,9940
5/17/20,ncses.nsf.gov,12425,27336,12425,2.2,70.2,19881
5/17/20,neworleans.va.gov,12425,12425,7455,1,0,12425
5/17/20,ninr.nih.gov,12425,42246,7455,3.4,247.81,12425
5/17/20,no.usembassy.gov,12425,32306,14910,2.6,114.2,12425
5/17/20,nomads.ncdc.noaa.gov,12425,37276,4970,3,40.8,12425
5/17/20,northcom.mil,12425,47216,12425,3.8,29.2,12425
5/17/20,nwfsc.noaa.gov,12425,12425,12425,1,10.6,9940
5/17/20,ocrdata.ed.gov,12425,44731,4970,3.6,19,9940
5/17/20,oig.dhs.gov,12425,12425,12425,1,0,12425
5/17/20,onrr.gov,12425,14910,9940,1.2,108.8,12425
5/17/20,parkplanning.nps.gov,12425,14910,9940,1.2,2,12425
5/17/20,patrick.af.mil,12425,47216,12425,3.8,121,12425
5/17/20,policy.defense.gov,12425,24851,14910,2,27.8,14910
5/17/20,poolsafely.gov,12425,44731,7455,3.6,188.61,12425
5/17/20,pppl.gov,12425,19881,12425,1.6,23.8,12425
5/17/20,preprod.mvp-reef.va.gov,12425,12425,12425,1,0,12425
5/17/20,publicdebt.treas.gov,12425,32306,12425,2.6,61,12425
5/17/20,pugetsound.va.gov,12425,17396,14910,1.4,0,12425
5/17/20,qa.usembassy.gov,12425,47216,7455,3.8,83.2,12425
5/17/20,redstone.armymwr.com,12425,42246,9940,3.4,150.4,12425
5/17/20,resilience.af.mil,12425,12425,12425,1,77.8,9940
5/17/20,resources.data.gov,12425,14910,7455,1.2,290.21,7455
5/17/20,revenuedata.doi.gov,12425,37276,12425,3,190.81,12425
5/17/20,safety.af.mil,12425,12425,12425,1,1.2,12425
5/17/20,sanfrancisco.va.gov,12425,27336,9940,2.2,385.81,9940
5/17/20,save.uscis.gov,12425,380217,4970,30.6,983.23,4970
5/17/20,sealevel.nasa.gov,12425,12425,12425,1,0,12425
5/17/20,sl.usembassy.gov,12425,14910,9940,1.2,26.2,12425
5/17/20,stcloud.va.gov,12425,17396,9940,1.4,7.4,12425
5/17/20,stereo-ssc.nascom.nasa.gov,12425,34791,7455,2.8,45.8,12425
5/17/20,stuttgart.armymwr.com,12425,42246,7455,3.4,84.2,12425
5/17/20,surveys.nces.ed.gov,12425,17396,7455,1.4,14.2,12425
5/17/20,swf.usace.army.mil,12425,22366,14910,1.8,178.21,14910
5/17/20,sz.usembassy.gov,12425,22366,12425,1.8,23.2,12425
5/17/20,telehealth.va.gov,12425,19881,12425,1.6,8.8,12425
5/17/20,trace.ncbi.nlm.nih.gov,12425,32306,4970,2.6,38.8,12425
5/17/20,tradoc.army.mil,12425,12425,12425,1,4.2,12425
5/17/20,transit.dot.gov,12425,24851,12425,2,31.4,14910
5/17/20,trec.nist.gov,12425,22366,7455,1.8,12,12425
5/17/20,usace.usajobs.gov,12425,34791,9940,2.8,248.01,7455
5/17/20,usccr.gov,12425,22366,12425,1.8,39.4,12425
5/17/20,usfj.mil,12425,37276,12425,3,232.61,12425
5/17/20,visn2.va.gov,12425,19881,12425,1.6,60.4,7455
5/17/20,vsac.nlm.nih.gov,12425,14910,4970,1.2,105.6,7455
5/17/20,warren.af.mil,12425,62127,14910,5,22.4,14910
5/17/20,webwiser.nlm.nih.gov,12425,429918,12425,34.6,253.61,12425
5/17/20,wichita.va.gov,12425,17396,12425,1.4,399.41,12425
5/17/20,winn.amedd.army.mil,12425,17396,7455,1.4,279.01,12425
5/17/20,www-robotics.jpl.nasa.gov,12425,22366,9940,1.8,245.81,12425
5/17/20,www-s.nist.gov,12425,198806,9940,16,610.82,17396
5/17/20,www1.grc.nasa.gov,12425,14910,9940,1.2,110.4,12425
5/17/20,youthrules.gov,12425,44731,12425,3.6,241.01,12425
5/17/20,109aw.ang.af.mil,9940,17396,9940,1.75,22.25,9940
5/17/20,179aw.ang.af.mil,9940,12425,2485,1.25,2,9940
5/17/20,4innovation-test.cms.gov,9940,57157,2485,5.75,1496.55,9940
5/17/20,7af.pacaf.af.mil,9940,14910,4970,1.5,106.5,9940
5/17/20,acc.af.mil,9940,17396,12425,1.75,69,7455
5/17/20,afhra.af.mil,9940,24851,9940,2.5,403.26,7455
5/17/20,aflcmc.af.mil,9940,17396,7455,1.75,391.76,9940
5/17/20,afmc.af.mil,9940,9940,9940,1,765.27,7455
5/17/20,agents.floodsmart.gov,9940,9940,9940,1,3.25,7455
5/17/20,airs.jpl.nasa.gov,9940,17396,12425,1.75,533.52,7455
5/17/20,amarillo.va.gov,9940,9940,7455,1,0.5,9940
5/17/20,amis.cdfifund.gov,9940,14910,2485,1.5,370.76,9940
5/17/20,ampd.epa.gov,9940,14910,2485,1.5,642.52,9940
5/17/20,antibodies.cancer.gov,9940,9940,4970,1,278.26,9940
5/17/20,ao.usembassy.gov,9940,9940,9940,1,24,7455
5/17/20,ares.jsc.nasa.gov,9940,34791,4970,3.5,216.51,7455
5/17/20,armedforcessports.defense.gov,9940,24851,9940,2.5,98.5,9940
5/17/20,aschq.army.mil,9940,39761,7455,4,110.25,9940
5/17/20,asheville.va.gov,9940,19881,14910,2,24.25,14910
5/17/20,aviation.marines.mil,9940,22366,9940,2.25,165.01,12425
5/17/20,ba.usembassy.gov,9940,9940,9940,1,0,9940
5/17/20,basictraining.af.mil,9940,22366,12425,2.25,423.01,9940
5/17/20,benning.armymwr.com,9940,27336,9940,2.75,44,9940
5/17/20,birmingham.va.gov,9940,14910,9940,1.5,191.76,7455
5/17/20,bulkorder.ftc.gov,9940,34791,7455,3.5,59.5,7455
5/17/20,buyusa.gov,9940,59642,9940,6,130.25,9940
5/17/20,campbell.armymwr.com,9940,9940,9940,1,3.5,9940
5/17/20,cg.usembassy.gov,9940,14910,9940,1.5,20.5,9940
5/17/20,challenge.gov,9940,91948,7455,9.25,227.01,9940
